Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Catalina,387,38.0,USA,North Carolina,159900,2006,3.96,1.52,Masthead sloop,8505.0,74.3,Fiberglass,6.0,1.93,132,336,40,11.78,10.34,Diesel,113,Wing keel,35.6729639,-79.0392919, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Catalina,400mkii,40.0,USA,Florida,145000,2006,4.27,1.52,Wing keel,10659.0,87.9,Fiberglass,6.0,1.93,165,310,56,12.5,10.67,Diesel,163,Wing keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Catalina,42mkii,42.0,USA,Massachusetts,159900,2006,4.22,1.68,Masthead sloop,10698.0,91.9,Fiberglass,6.0,2.03,208,387,50,13.16,11.85,Diesel,151,Wing keel,42.3788774,-72.032366, Dfa,USA,63530.63348390901,21060473613000.0
Catalina,morgan440,46.0,USA,Florida,219000,2006,4.27,1.68,Masthead sloop,10433.0,86.4,Fiberglass,7.0,1.96,227,568,75,13.41,11.84,Diesel,189,Fin keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Catalina,morgan440dssloop,46.0,Caribbean,Mexico,200000,2006,4.17,1.625,Masthead sloop,10658.0,115.0,Fiberglass,7.0,2,218,720,75,13.41,11.91,Diesel,208,Fin keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Comar,comet41s,41.0,Europe,Italy,139690,2006,3.95,2.28,9/10ths fractional rig,7800.0,77.5,Composite,7.0,1.9,200,400,55,12.45,11.15,Diesel,200,T-Shape keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Comar,comet41s,41.0,Europe,Italy,120255,2006,3.95,2.28,9/10ths fractional rig,7800.0,77.5,Composite,7.0,1.9,200,400,55,12.45,11.15,Diesel,200,T-Shape keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Delphia,40,39.0,Europe,Italy,78945,2006,3.94,1.95,Masthead sloop,8900.0,78.0,Fiberglass,7.0,1.95,210,360,40,12.35,11.15,Diesel,120,Bulb keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Delphia,40,39.0,Europe,Sweden,159277,2006,3.94,1.95,Masthead sloop,8900.0,78.0,Fiberglass,7.0,1.95,210,360,40,12.35,11.15,Diesel,120,Bulb keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Dufour,385gl,38.0,Europe,France,103249,2006,,,,,,,,,,,,,,,,,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Dufour,40performance,40.0,Europe,Spain,108108,2006,3.89,2.1,Masthead sloop,7535.0,93.5,Fiberglass,6.0,1.95,160,360,55,12.35,11.04,Diesel,40,Shoal draft keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Dufour,44performance,44.0,Europe,Italy,132402,2006,4.25,2.3,Roller furling,10800.0,106.9,Fiberglass,7.0,2.05,250,430,55,13.68,12.46,Diesel,75,Performance bulb keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Dufour,455,45.0,Europe,Greece,145764,2006,4.3,2.2,Roller furling,11000.0,113.0,Fiberglass,9.0,1.98,250,530,75,13.76,12.18,Diesel,250,Bulb fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Dufour,455gl,45.0,Europe,Greece,132402,2006,,,,,,,,,,,,,,,,,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Dufour,455,45.0,Europe,Malta,163984,2006,4.3,2.2,Roller furling,11000.0,113.0,Fiberglass,9.0,1.98,250,530,75,13.76,12.18,Diesel,250,Bulb fin keel,35.8885993,14.4476911, Csa,MLT,28977.565567363552,14933066818.960594
Dufour,455gl,45.0,Europe,Spain,168886,2006,,,,,,,,,,,,,,,,,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Elan,impression384,38.0,Europe,Croatia,100212,2006,3.87,1.98,Masthead sloop,7600.0,70.0,Fiberglass,6.0,1.9,165,280,29,11.55,10.37,Diesel,130,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression384,38.0,Europe,Croatia,93076,2006,3.87,1.98,Masthead sloop,7600.0,70.0,Fiberglass,6.0,1.9,165,280,29,11.55,10.37,Diesel,130,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression384,38.0,Europe,Croatia,72882,2006,3.87,1.98,Masthead sloop,7600.0,70.0,Fiberglass,6.0,1.9,165,280,29,11.55,10.37,Diesel,130,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression384,38.0,Europe,Croatia,59520,2006,3.87,1.98,Masthead sloop,7600.0,70.0,Fiberglass,6.0,1.9,165,280,29,11.55,10.37,Diesel,130,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression434,44.0,Europe,Croatia,109080,2006,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression434,44.0,Europe,Malta,168843,2006,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,35.8885993,14.4476911, Csa,MLT,28977.565567363552,14933066818.960594
Elan,impression434,44.0,Europe,Spain,129973,2006,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Elan,impression434,44.0,Europe,Spain,106893,2006,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Elan,impression434,44.0,Europe,Sweden,201697,2006,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Grand Soleil,40,41.0,Europe,Italy,145744,2006,3.85,2.3,9/10 fractional sloop,7750.0,92.5,Fiberglass,6.0,1.96,200,360,40,12.35,10.7,Diesel,40,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,40,41.0,Europe,Italy,111752,2006,3.85,2.3,9/10 fractional sloop,7750.0,92.5,Fiberglass,6.0,1.96,200,360,40,12.35,10.7,Diesel,40,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,43,43.0,Europe,Greece,157911,2006,4.23,2.31,Racing sloop,9800.0,103.0,Fiberglass,7.0,2,200,600,54,12.95,11.46,Diesel,160,T-Shape keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Grand Soleil,45,45.0,Europe,Italy,200425,2006,4.27,2.6,9/10 fractional sloop,10750.0,121.0,Fiberglass,7.0,1.95,250,400,55,13.85,12.88,Diesel,75,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,45,45.0,Europe,Italy,193137,2006,4.27,2.6,9/10 fractional sloop,10750.0,121.0,Fiberglass,7.0,1.95,250,400,55,13.85,12.88,Diesel,75,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,45,45.0,Europe,Italy,176176,2006,4.27,2.6,9/10 fractional sloop,10750.0,121.0,Fiberglass,7.0,1.95,250,400,55,13.85,12.88,Diesel,75,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,45,45.0,Europe,Turkey,156742,2006,4.27,2.6,9/10 fractional sloop,10750.0,121.0,Fiberglass,7.0,1.95,250,400,55,13.85,12.88,Diesel,75,Fin keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Grand Soleil,45,45.0,Europe,Turkey,144549,2006,4.27,2.6,9/10 fractional sloop,10750.0,121.0,Fiberglass,7.0,1.95,250,400,55,13.85,12.88,Diesel,75,Fin keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Grand Soleil,50,49.0,Caribbean,Antigua and Barbuda,273182,2006,4.57,2.6,Racing sloop,15000.0,150.0,Fiberglass,9.0,1.95,280,600,75,15.65,13.78,Diesel,400,T-Shape keel,17.2234721,-61.9554608, Af,ATG,14787.635775290097,1370281481.4814813
Grand Soleil,50,49.0,Europe,Italy,206498,2006,4.57,2.6,Racing sloop,15000.0,150.0,Fiberglass,9.0,1.95,280,600,75,15.65,13.78,Diesel,400,T-Shape keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,400,40.0,Europe,France,108135,2006,4.04,2.05,Masthead sloop,8400.0,88.0,Fiberglass,6.0,1.95,140,320,40,12.1,11.0,Diesel,120,Shoal draft keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Hanse,400,40.0,Europe,Greece,93249,2006,4.04,2.05,Masthead sloop,8400.0,88.0,Fiberglass,6.0,1.95,140,320,40,12.1,11.0,Diesel,120,Shoal draft keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Hanse,400e,40.0,Europe,Italy,91102,2006,4.16,2.05,Masthead sloop,8800.0,94.0,Fiberglass,6.0,1.98,140,320,55,12.1,11.0,Diesel,120,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,400e,40.0,Europe,Netherlands,139690,2006,4.16,2.05,Masthead sloop,8800.0,94.0,Fiberglass,6.0,1.98,140,320,55,12.1,11.0,Diesel,120,Shoal draft keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Hanse,400,40.0,Europe,Netherlands,115275,2006,4.04,2.05,Masthead sloop,8400.0,88.0,Fiberglass,6.0,1.95,140,320,40,12.1,11.0,Diesel,120,Shoal draft keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Hanse,411,40.0,Europe,Spain,100820,2006,4.04,2.05,Roller furling,9600.0,91.17,Fiberglass,7.0,1.98,140,325,38,12.35,11.4,Diesel,140,Shoal draft T-shaped keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Hanse,461,46.0,Europe,France,200425,2006,4.46,2.25,Roller furling,13200.0,122.53,Fiberglass,5.0,2.15,250,650,75,14.2,12.4,Diesel,110,Shoal keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Hanse,461,46.0,Europe,Italy,194351,2006,4.46,2.25,Roller furling,13200.0,122.53,Fiberglass,5.0,2.15,250,650,75,14.2,12.4,Diesel,110,Shoal keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,461,46.0,Europe,Italy,162769,2006,4.46,2.25,Roller furling,13200.0,122.53,Fiberglass,5.0,2.15,250,650,75,14.2,12.4,Diesel,110,Shoal keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,461,46.0,Europe,Italy,143371,2006,4.46,2.25,Roller furling,13200.0,122.53,Fiberglass,5.0,2.15,250,650,75,14.2,12.4,Diesel,110,Shoal keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,461,46.0,Europe,Italy,143371,2006,4.46,2.25,Roller furling,13200.0,122.53,Fiberglass,5.0,2.15,250,650,75,14.2,12.4,Diesel,110,Shoal keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,470e,47.0,Europe,Denmark,199990,2006,4.46,2.23,Masthead sloop,12600.0,136.5,Fiberglass,7.0,2.05,250,450,75,14.31,12.35,Diesel,250,Deep fin keel,55.670249,10.3333283, Cfb,DNK,60915.42439954616,355222449505.21106
Hanse,540e,52.0,Europe,Spain,267233,2006,5.2,2.95,Masthead sloop,21000.0,201.0,Fiberglass,7.0,2.15,500,800,110,16.08,14.3,Diesel,110,Deep fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Hanse,531,53.0,Europe,Ireland,179782,2006,5.2,2.8,Roller furling,19000.0,152.9,Fiberglass,7.0,2.05,375,700,110,16.15,14.25,Diesel,320,T-shaped keel,52.865196,-7.9794599, Cfb,IRL,85420.19085560966,425852281928.121
Hanse,531,53.0,Europe,Ireland,179775,2006,5.2,2.8,Roller furling,19000.0,152.9,Fiberglass,7.0,2.05,375,700,110,16.15,14.25,Diesel,320,T-shaped keel,52.865196,-7.9794599, Cfb,IRL,85420.19085560966,425852281928.121
Harmony,38,38.0,Europe,United Kingdom,66549,2006,3.91,1.98,Masthead sloop,7800.0,70.0,Fiberglass,5.0,1.95,200,330,40,11.6,10.0,Diesel,80,Fin keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Harmony,47,47.0,Europe,Greece,82588,2006,4.49,1.95,Masthead sloop,12600.0,109.0,Fiberglass,7.0,2.05,200,700,75,14.3,12.3,Diesel,230,Shoal draft keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Hunter,380,37.0,USA,Florida,109000,2006,3.84,1.75,B&R rig,7680.0,71.5,Fiberglass,6.0,1.93,151,284,40,11.58,10.14,Diesel,136,Wing keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,Connecticut,95000,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,41.6500201,-72.7342163, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,Europe,Cork,95961,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,51.897077,-8.4654674, Cfb,IRL,85420.19085560966,425852281928.121
Hunter,38,38.0,USA,New Jersey,89900,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.0757384,-74.4041622, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,New York,117300,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,New York,108551,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,New York,94500,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,North Carolina,119000,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,35.6729639,-79.0392919, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,Texas,105000,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,31.2638905,-98.5456116, Cfa/BSh,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,Wisconsin,109400,2006,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,44.4308975,-89.6884637, Dfb,USA,63530.63348390901,21060473613000.0
Hunter,41,40.0,USA,California,120000,2006,4.09,2.135,B&R rig,9800.0,93.0,Fiberglass,7.0,1.98,189,284,50,12.45,11.07,Diesel,57,Wing keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,Europe,Greece,95948,2006,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Hunter,41decksalon,40.0,Europe,Greece,94733,2006,4.27,1.98,B&R fractional sloop,10433.0,91.04,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Hunter,41ds,40.0,USA,New York,139000,2006,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,USA,North Carolina,149500,2006,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,35.6729639,-79.0392919, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,USA,Ohio,149000,2006,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,40.2253569,-82.6881395, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,USA,Washington,174500,2006,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,38.8950368,-77.0365427, Cfb,USA,63530.63348390901,21060473613000.0
Hunter,44,44.0,USA,Florida,163000,2006,4.27,1.79,Masthead sloop,11794.0,100.3,Fiberglass,7.0,2.03,227,568,54,13.41,12.01,Diesel,208,Shoal draft fin keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Hunter,44decksalon,44.0,Caribbean,Mexico,159000,2006,4.27,1.725,B&R rig,11339.0,100.8,Fiberglass,6.0,1.98,189,400,54,13.41,12.7,Diesel,208,Wing keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Hunter,44ds,44.0,USA,Rhode Island,169900,2006,4.27,1.79,B&R fractional sloop,11339.0,105.5,Fiberglass,7.0,2.03,189,568,57,13.41,12.0,Diesel,208,Shoal draft keel,41.7962409,-71.5992372, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,45centercockpit,45.0,USA,California,205000,2006,4.27,1.725,B&R rig,12247.0,100.8,Fiberglass,7.0,2.01,303,757,75,14.02,12.19,Diesel,208,Wing keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Hunter,45centercockpit,45.0,USA,Maryland,167500,2006,4.27,1.725,B&R rig,12247.0,100.8,Fiberglass,7.0,2.01,303,757,75,14.02,12.19,Diesel,208,Wing keel,39.5162401,-76.9382069, Cfa,USA,63530.63348390901,21060473613000.0
Hunter,45cc,45.0,USA,Wisconsin,179900,2006,,,,,,,,,,,,,,,,,44.4308975,-89.6884637, Dfb,USA,63530.63348390901,21060473613000.0
Island Packet,440,45.0,USA,Florida,350000,2006,4.57,1.625,Cutter,16278.0,117.7,Fiberglass,6.0,2.03,757,681,75,13.41,11.58,Diesel,416,Full keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Island Packet,445,45.0,Europe,Gibraltar,279854,2006,4.42,1.625,Cutter,16000.0,116.5,Fiberglass,5.0,2.03,568,681,75,13.72,12.04,Diesel,416,Full keel,36.1285933,-5.3474761, Csa,GBR,40318.55756604926,2704609160088.1504
Island Packet,445,45.0,Europe,Gibraltar,279845,2006,4.42,1.625,Cutter,16000.0,116.5,Fiberglass,5.0,2.03,568,681,75,13.72,12.04,Diesel,416,Full keel,36.1285933,-5.3474761, Csa,GBR,40318.55756604926,2704609160088.1504
Island Packet,440,45.0,Europe,Netherlands,376505,2006,4.57,1.625,Cutter,16278.0,117.7,Fiberglass,6.0,2.03,757,681,75,13.41,11.58,Diesel,416,Full keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Island Packet,440,45.0,Europe,Netherlands,340008,2006,4.57,1.625,Cutter,16278.0,117.7,Fiberglass,6.0,2.03,757,681,75,13.41,11.58,Diesel,416,Full keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Island Packet,485,52.0,Europe,Netherlands,533252,2006,4.88,1.905,Cutter,20185.0,154.7,Fiberglass,6.5,2.06,1135,1090,110,15.09,13.92,Diesel,160,Full keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
J Boats,j122,40.0,USA,California,189000,2006,,,,,,,,,,,,,,,,,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey40.3,40.0,Europe,Croatia,119648,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey40.3,40.0,Europe,Croatia,72760,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey40.3,40.0,USA,Illinois,129500,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,40.0796606,-89.4337288, Dfa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey40.3,40.0,Europe,Italy,115396,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Jeanneau,sunodyssey40.3,40.0,Europe,Italy,103249,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Jeanneau,sunodyssey40.3,40.0,USA,Rhode Island,129900,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,41.7962409,-71.5992372, Dfa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey40.3,40.0,Europe,United Kingdom,113913,2006,3.95,1.95,Fractional sloop,8080.0,70.4,Fiberglass,7.0,1.94,136,320,40,12.24,11.18,Diesel,170,Bulb fin keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey42ds,42.0,Caribbean,Mexico,180000,2006,4.16,2.13,Masthead sloop,8900.0,89.6,Fiberglass,6.0,1.98,130,355,54,12.93,11.61,Diesel,200,Fin keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Jeanneau,sunodyssey42ds,42.0,USA,Rhode Island,159000,2006,4.16,2.13,Masthead sloop,8900.0,89.6,Fiberglass,6.0,1.98,130,355,54,12.93,11.61,Diesel,200,Fin keel,41.7962409,-71.5992372, Dfa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey42ds,42.0,Europe,Spain,133230,2006,4.16,2.13,Masthead sloop,8900.0,89.6,Fiberglass,6.0,1.98,130,355,54,12.93,11.61,Diesel,200,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Jeanneau,sunodyssey43ds,42.0,USA,Washington,198500,2006,4.19,1.6,Masthead sloop,9300.0,92.9,Fiberglass,7.0,2.01,200,530,54,13.21,11.45,Diesel,200,Shoal draft keel,38.8950368,-77.0365427, Cfb,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey45,45.0,Europe,Croatia,173702,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey45,45.0,Europe,Croatia,139690,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey45,45.0,Europe,Croatia,115396,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey45,45.0,USA,Florida,169000,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey45,45.0,Europe,Greece,109323,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Jeanneau,sunodyssey45,45.0,Europe,Greece,103188,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Jeanneau,sunodyssey45,45.0,Europe,Spain,156696,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Jeanneau,sunodyssey45,45.0,Europe,Spain,132436,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Jeanneau,sunodyssey45,45.0,Europe,Spain,132402,2006,4.37,1.85,Masthead sloop,10800.0,105.0,Fiberglass,9.0,2.03,237,618,75,13.75,11.61,Diesel,240,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Jeanneau,sunodyssey48ds,48.0,Europe,France,206507,2006,4.75,2.15,Masthead sloop,12600.0,114.0,Fiberglass,7.0,1.98,240,700,75,14.75,13.34,Diesel,110,Shoal draft keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Jeanneau,sunodyssey49ds,49.0,Europe,Croatia,132407,2006,4.49,1.8,Masthead sloop,12600.0,121.0,Fiberglass,7.0,1.98,240,700,76,15.06,13.74,Diesel,100,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey49ds,49.0,USA,Florida,278165,2006,4.49,1.8,Masthead sloop,12600.0,121.0,Fiberglass,7.0,1.98,240,700,76,15.06,13.74,Diesel,100,Shoal draft keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
